tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),Activity
0.29034917,0.0066873221,-0.11060366,-0.11029006,-0.066705894,-0.1973144,-0.055018599,-0.088702039,0.12707096,-0.58419482,-0.16317366,-0.47066269,0.39977844,0.010978456,0.13670127,-0.11944627,-0.15056808,-0.33625163,-0.057213014,-0.015622726,-0.1640991,-0.13205032,-0.15460271,-0.28409747,-0.38979902,-0.39586957,-0.49828762,-0.64901293,-0.053119722,-0.51016965,-0.064358762,-0.11655433,-0.29180089,-0.31269406,WALKING
0.36939813,-0.0264593,-0.12279675,-0.13834529,0.00020882159,-0.17740363,-0.031185683,-0.14229752,0.068443096,-0.59920036,-0.11815306,-0.41136185,0.30139567,-0.096071324,-0.098997347,-0.18741254,0.00020162402,-0.35581726,-0.085397135,0.07750781,-0.1727147,-0.16008342,-0.10768233,-0.24730145,-0.42142234,-0.33903209,-0.40183968,-0.65792498,-0.011974543,-0.46822048,-0.046768409,-0.18569726,-0.26635959,-0.27084838,WALKING
0.2784055,-0.030471296,-0.15016175,-0.098039264,-0.065124009,-0.29696299,-0.064822343,0.0036752317,0.059989178,-0.53742852,-0.064154475,-0.41579252,-0.33028609,-0.10282028,0.074878039,-0.091635859,-0.04115995,-0.50532899,-0.031691367,-0.0075152074,-0.32299,-0.12548844,-0.15699746,-0.33825469,-0.43854072,-0.30793361,-0.44060664,-0.56903241,0.052356018,-0.46116472,-0.047299738,-0.22723721,-0.20092712,-0.26109871,WALKING
0.14721181,-0.014194446,-0.07122299,-0.10207459,-0.13942754,-0.33397608,-0.053342939,0.007790233,0.090272413,-0.5908129,-0.11876424,-0.47964702,0.12250354,0.068068611,0.17951626,-0.11121156,-0.11328601,-0.55725895,-0.061953209,-0.13573144,-0.34564026,-0.11835979,-0.19568962,-0.38077612,-0.45057531,-0.35195948,-0.48527696,-0.63569878,-0.0075759409,-0.52525844,-0.071850125,-0.23239615,-0.27047051,-0.28682378,WALKING
0.36089537,-0.015363553,-0.060439205,-0.040556869,-0.14283849,-0.24540876,-0.015171066,-0.045375322,0.085762766,-0.63496267,-0.14458459,-0.50571257,0.36702071,-0.19461715,0.075855213,-0.051722175,-0.15498289,-0.37579316,0.058403972,-0.09235124,-0.26931857,-0.082405424,-0.22555786,-0.29217647,-0.44480912,-0.33279099,-0.43832149,-0.69982096,-0.052581798,-0.57504079,-0.013786961,-0.18447341,-0.30506569,-0.32146034,WALKING
0.38682568,-0.031733912,-0.081195914,-0.062733792,-0.10605985,-0.19304527,-0.030803063,-0.02941144,0.11399921,-0.60411034,-0.1247593,-0.49650098,-0.31094632,-0.17222491,-0.14490107,-0.035668918,-0.19157391,-0.27250535,-0.018765657,-0.064965092,-0.12689055,-0.080585583,-0.18559881,-0.3029569,-0.43152577,-0.30657539,-0.47551584,-0.66095624,-0.035338707,-0.54950663,-0.026031365,-0.13103425,-0.28294841,-0.29389646,WALKING
0.16569547,-0.014533516,-0.11965888,-0.18594321,-0.062688283,-0.24629493,-0.0019027902,-0.1449769,0.07065414,-0.60041152,-0.15374327,-0.47489071,-0.0028591858,0.50722582,-0.30126994,-0.20808288,-0.12040876,-0.34009571,-0.17067951,0.047274845,-0.18652934,-0.19198052,-0.18736233,-0.34743002,-0.43413226,-0.32451275,-0.450877,-0.65477715,-0.069496477,-0.53088926,-0.1033798,-0.24282107,-0.2916173,-0.31633813,WALKING
0.21041685,0.0019850031,-0.14409273,-0.21967146,-0.098165925,-0.36624302,-0.01258708,-0.10261408,0.11047623,-0.6049074,-0.18481449,-0.45644898,0.27559351,0.13617282,0.081667551,-0.30136409,-0.10367568,-0.49500391,-0.22262876,-0.040253152,-0.37491495,-0.21844705,-0.18817588,-0.41221406,-0.43038388,-0.3717446,-0.41968055,-0.66251827,-0.093864553,-0.5186535,-0.14652948,-0.33051987,-0.30441802,-0.34949699,WALKING
0.26268316,-0.0015427462,-0.094856558,-0.26441391,-0.084046009,-0.3388727,-0.015777003,-0.092776796,0.12658561,-0.5782644,-0.21168873,-0.44586323,0.24943836,-0.10266056,0.10410135,-0.28793733,-0.17878234,-0.54562784,-0.22819784,-0.069327637,-0.40187507,-0.27912587,-0.14996299,-0.35599083,-0.34468694,-0.36156773,-0.39877361,-0.65922272,-0.13733866,-0.51279459,-0.1700971,-0.35023748,-0.31919804,-0.3148426,WALKING
0.37587105,0.030887927,-0.070733367,0.28014976,-0.25154705,-0.10623999,-0.061460382,-0.14876354,0.026516502,-0.63718219,-0.4134249,-0.27295929,0.37489533,-0.11651948,-0.17598807,0.12911783,-0.20179078,-0.34977365,0.1818124,-0.18770725,-0.09504029,0.31686151,-0.3356912,-0.1861188,-0.50006386,-0.45196456,-0.069050103,-0.68146917,-0.39490328,-0.4205415,0.17850243,0.2407258,-0.36288464,-0.60143915,WALKING_DOWNSTAIRS
0.42861701,0.0032914813,-0.17384134,0.26487996,-0.19689607,-0.23413065,-0.16059953,-0.077890098,0.21196368,-0.52697184,-0.46550097,-0.28154136,-0.19098604,0.15999955,-0.26730593,0.092413822,-0.11145021,-0.43268808,0.19958837,-0.14369245,-0.22611855,0.28966772,-0.2779095,-0.30139908,-0.2309258,-0.47988396,-0.12566357,-0.63327171,-0.460527,-0.40647558,0.15630687,0.21536162,-0.33144859,-0.54811987,WALKING_DOWNSTAIRS
0.19164473,-0.022445463,-0.25262367,0.18783047,-0.029684443,-0.32857566,-0.4776637,0.042519935,0.096399034,-0.027962945,-0.37974934,-0.21472863,-0.073123526,0.25257189,0.0065419309,-0.05122999,-0.055668731,-0.50279991,0.079157516,0.06929409,-0.35621549,0.22800632,-0.14932071,-0.36632775,-0.024584999,-0.41385508,-0.065651541,-0.040501358,-0.36389428,-0.34214536,0.13515126,0.10204075,0.010882795,0.09506711,WALKING_DOWNSTAIRS
0.28352028,-0.033355866,-0.099763401,0.17120513,-0.015697686,-0.13332422,-0.19022193,0.041206136,0.066768612,0.058893446,-0.38969664,-0.21556371,0.87877589,-0.45568062,0.30741459,0.0063005477,-0.1138869,-0.47892942,0.21561764,0.14285644,-0.20384575,0.15333327,-0.17594816,-0.16263929,-0.032597029,-0.43695309,-0.01037945,0.06614334,-0.36648259,-0.36777011,0.12953281,0.17337764,-0.023836855,0.09968226,WALKING_DOWNSTAIRS
0.37312686,-0.067252952,-0.023314843,0.14650316,-0.06604002,-0.23501423,-0.16658782,0.070017626,0.021894585,-0.19777421,-0.46131601,-0.31367167,0.48868763,-0.34798122,0.21130965,0.034089828,-0.018700639,-0.45721374,0.18672127,0.055864895,-0.26708044,0.1303008,-0.19855037,-0.27783208,-0.18700327,-0.44599771,-0.19209053,-0.20996723,-0.4747927,-0.42137255,0.088484171,0.15048344,-0.17313408,-0.27734462,WALKING_DOWNSTAIRS
0.31014852,-0.032225232,-0.071763138,0.18688262,-0.103538,-0.25751463,-9.1826595e-05,-0.043709904,-0.025379746,-0.071350086,-0.39865579,-0.32848318,-0.71711108,0.35673361,-0.022553863,0.084646369,0.009004784,-0.395452,0.25174834,0.059254984,-0.23799111,0.1604099,-0.26261661,-0.33032213,-0.068295711,-0.38489394,-0.11977327,-0.083286188,-0.41155539,-0.47474291,0.10648673,0.15725282,-0.068406793,-0.25991657,WALKING_DOWNSTAIRS
0.13927421,0.029781341,-0.038039667,0.229213,-0.27662828,-0.3073515,0.47154662,-0.34841268,0.1916525,-0.60341177,-0.43015789,-0.3628913,-0.33950946,0.098710137,-0.14970714,0.052376997,-0.19108548,-0.47515574,0.21709219,-0.17817281,-0.32606986,0.23398664,-0.38173356,-0.35212406,-0.45079902,-0.45565903,-0.19434524,-0.65279916,-0.41889658,-0.48741929,0.11515121,0.15246752,-0.19675817,-0.47141548,WALKING_DOWNSTAIRS
0.27597851,-0.028617567,-0.1246453,0.23814582,-0.22693676,-0.29913847,0.23873012,-0.25356916,0.093947016,-0.51722682,-0.45017514,-0.33488415,0.74372072,0.10541028,-0.16112494,-0.011343567,-0.10558614,-0.52559543,0.28458347,-0.12860537,-0.30829133,0.21943627,-0.33472727,-0.35034552,-0.37225065,-0.50533655,-0.25909058,-0.56330137,-0.42249174,-0.42248397,0.12262771,0.16543883,-0.29711176,-0.49172145,WALKING_DOWNSTAIRS
0.41032354,0.01209275,-0.13288646,0.26156716,-0.22341706,-0.09635617,0.54921356,-0.38749277,0.11711397,-0.55119559,-0.361076,-0.37037626,0.41308215,-0.15514026,-0.3195988,-0.089226503,-0.2011874,-0.26484733,0.063143789,-0.11375271,-0.02983135,0.33166555,-0.33902552,-0.21419241,-0.37795553,-0.43935543,-0.16330396,-0.60729709,-0.32159393,-0.51320113,0.20124993,0.1205101,-0.10053193,-0.41499545,WALKING_DOWNSTAIRS
0.43906334,-0.028979532,-0.14925098,0.20752477,-0.23589028,-0.25317118,0.15319506,-0.13832813,0.20166503,-0.43139197,-0.45658471,-0.40993527,-0.47418466,0.42583841,0.49938035,-0.1398144,-0.16669353,-0.4069511,0.12115089,-0.09999768,-0.19529529,0.23993993,-0.36914511,-0.35236017,-0.13804832,-0.53844538,-0.29218068,-0.53120692,-0.41537864,-0.50810391,0.10436753,0.16477174,-0.2903895,-0.53028794,WALKING_DOWNSTAIRS
0.21889465,-0.032388381,-0.21126211,0.14713098,0.1165608,-0.34121386,-0.51954725,0.043392117,-0.013530577,0.048092411,-0.387807,-0.18601889,-0.38463924,0.089241428,-0.07143232,-0.11780564,0.047591671,-0.45713697,0.047306089,0.14700532,-0.30351425,0.18419277,0.028932575,-0.41934492,0.049488662,-0.45662456,-0.071272431,0.035073434,-0.35313115,-0.30181115,0.10769356,0.15916317,0.029737936,0.28566031,WALKING_DOWNSTAIRS
0.14761585,0.0044057116,-0.10913412,0.18979645,0.13082273,-0.18682501,-0.31602974,0.088020765,0.070924496,0.1708939,-0.34555841,-0.11548081,0.18034358,-0.55593622,0.075467917,0.028608851,0.12534359,-0.38609725,0.087672333,0.24588018,-0.20797304,0.22769245,-0.0085682607,-0.24006814,0.070502444,-0.39431473,0.03066632,0.17871567,-0.32171688,-0.24994205,0.17420113,0.16605092,0.102425,0.21689561,WALKING_DOWNSTAIRS
0.38887716,-0.026942563,-0.030257396,0.1730155,0.033788162,-0.25528656,-0.18585375,0.052294335,0.03173187,-0.14574531,-0.40688095,-0.20143821,0.74199552,-0.23056651,0.29449115,0.066375725,0.20233718,-0.47307678,0.2660611,0.21073479,-0.282186,0.13435562,-0.14210183,-0.29945627,-0.11871447,-0.4292596,-0.074371474,-0.16243675,-0.39760699,-0.32084292,0.11815887,0.18669084,-0.073232787,-0.32616413,WALKING_DOWNSTAIRS
0.40749235,-0.062399245,-0.080732605,0.15202798,0.076340478,-0.29746072,-0.045240752,-0.061992351,-0.035621913,-0.050828666,-0.37538098,-0.24395511,-0.09106356,0.53911092,0.16866317,-0.044198911,0.19209478,-0.52611315,0.072263309,0.23540241,-0.32938145,0.18197218,-0.089140761,-0.33525988,-0.031752455,-0.41498877,-0.10417978,-0.066772941,-0.35646905,-0.36502688,0.11998666,0.12490776,-0.016212804,-0.30884061,WALKING_DOWNSTAIRS
0.097830479,0.01775744,-0.067639884,0.11384211,-0.23272356,-0.30303926,0.48318544,-0.28916895,0.22501066,-0.62863675,-0.39067966,-0.31656674,-0.40007558,0.187657,-0.045046812,-0.10885382,-0.11550664,-0.51925949,0.15184225,-0.099296077,-0.35450125,0.098568034,-0.36442545,-0.32930629,-0.45123956,-0.44230775,-0.26049527,-0.68804185,-0.36505963,-0.39841682,0.049578748,0.0209481,-0.17002481,-0.49135243,WALKING_DOWNSTAIRS
0.19658883,-0.011284395,-0.097928022,0.15566787,-0.31352124,-0.24315391,0.27489824,-0.27667481,0.11472474,-0.60078475,-0.47269575,-0.37394794,0.80468328,-0.37600889,-0.51188785,-0.00600524,-0.14777585,-0.43445349,0.15446324,-0.14889379,-0.18516076,0.15622555,-0.46563856,-0.34321229,-0.42515987,-0.54809499,-0.25866424,-0.65871947,-0.43467476,-0.47400735,0.045866437,0.13981891,-0.3311547,-0.5426764,WALKING_DOWNSTAIRS
0.16231004,0.050712383,0.016092887,0.27183234,-0.081906813,-0.028327939,0.59608971,-0.31033486,0.10146834,-0.45737398,-0.41043335,-0.31410897,-0.30987627,-0.23846829,-0.05087362,-0.074529434,0.030055994,-0.36687677,0.14836153,0.020200182,-0.13536183,0.31732263,-0.20050598,-0.046446774,-0.2263476,-0.45453984,-0.2501774,-0.53319239,-0.38879278,-0.39908381,0.25637397,0.12718699,-0.060639208,-0.31906073,WALKING_DOWNSTAIRS
0.33798551,-0.023843835,-0.12899761,0.30653284,0.0041827497,-0.16905618,0.26776122,-0.26934867,0.093373261,-0.35069358,-0.42750513,-0.30420826,0.55307079,0.22262552,-0.055179762,-0.022961924,0.19126328,-0.31978453,0.21184323,0.13678124,-0.16926557,0.34201765,-0.13944853,-0.23656665,-0.019433898,-0.50437119,-0.1469393,-0.46317947,-0.38871922,-0.42800462,0.24168257,0.21471204,-0.188109,-0.39505815,WALKING_DOWNSTAIRS
0.47075073,-0.040032148,-0.24238011,0.28337099,0.23098214,-0.26965506,-0.43665271,-0.027587458,0.0081203374,-0.003451325,-0.34383221,-0.17733286,-0.053000383,0.05324505,-0.27467959,0.042005611,0.22832495,-0.37937317,0.23473772,0.33347557,-0.23000854,0.30199167,0.093379497,-0.35486608,0.10289398,-0.42190001,0.059035762,-0.041781883,-0.30446947,-0.34704687,0.2482015,0.27320197,0.044317385,0.052722521,WALKING_DOWNSTAIRS
0.1444642,-0.020424073,-0.16005353,0.18315373,0.12814089,-0.23000059,-0.35143981,-0.059455544,0.070356702,0.027135975,-0.31712892,-0.19060316,-0.1586592,-0.070012255,0.0096891293,0.010827846,-0.026014109,-0.50620893,0.12017261,0.15637369,-0.27930343,0.20706643,0.041021507,-0.26336047,0.09256706,-0.37049648,-0.019721178,-0.0010351429,-0.29088995,-0.32932615,0.1574648,0.17496582,0.03467169,0.074745342,WALKING_DOWNSTAIRS
0.17420476,-0.010039337,-0.089245672,0.10353487,-0.032965858,-0.22668912,-0.23301839,0.086674501,0.11960463,-0.11757522,-0.39976816,-0.39284902,0.29361175,0.11804105,-0.018286576,-0.028725078,-0.12108465,-0.51806916,0.11602853,0.065396059,-0.28781543,0.098573401,-0.15203124,-0.2537377,-0.05232316,-0.43132232,-0.25583,-0.14403981,-0.38522942,-0.50077974,0.046827473,0.16554093,-0.10914457,-0.18450661,WALKING_DOWNSTAIRS
0.32549698,-0.030211727,-0.1171294,0.07288818,0.082150848,-0.32614345,-0.087856633,0.082255587,0.025980278,-0.028019206,-0.39081586,-0.42218573,0.56911863,-0.17512456,0.31978248,-0.0058010224,0.16494066,-0.50622862,0.11657958,0.22456273,-0.30892646,0.055212088,-0.072383827,-0.39174655,-0.084462582,-0.44679962,-0.22481355,-0.027181541,-0.36288438,-0.55703846,0.038177631,0.12594644,-0.048062543,-0.23555143,WALKING_DOWNSTAIRS
0.34315047,0.0089384806,-0.016937863,0.12810241,-0.070727843,-0.25952681,0.47425498,-0.17412053,0.092417548,-0.56863018,-0.42658842,-0.3706422,-0.20533053,-0.10203678,0.23659491,-0.019022668,0.13496211,-0.44667489,0.11229284,0.066614689,-0.29859594,0.13428006,-0.2135015,-0.29628543,-0.37357055,-0.48196765,-0.26962947,-0.63328382,-0.39882322,-0.46508115,0.10108667,0.01880122,-0.18806339,-0.48448041,WALKING_DOWNSTAIRS
0.25155734,-0.020543258,-0.040556929,0.17472111,-0.33119697,-0.21424322,0.33720636,-0.2793309,0.19159616,-0.59741678,-0.44860433,-0.38704468,-0.36030887,0.05510811,-0.22645771,-0.075690661,-0.21234499,-0.47044311,0.090231213,-0.24944069,-0.2350224,0.20640217,-0.42210575,-0.26541923,-0.47281684,-0.48960089,-0.29891212,-0.63705222,-0.42852632,-0.47489313,0.083007322,0.091897471,-0.28462149,-0.54487522,WALKING_DOWNSTAIRS
0.29092378,-0.050878385,-0.073517975,-0.026219969,-0.032163061,0.39310852,0.59709283,-0.30077099,0.040188813,-0.51892589,0.17938237,-0.4825203,-0.10735338,-0.1900446,-0.068442333,-0.096481071,-0.35438214,-0.67877992,-0.056718998,-0.14565002,-0.25505922,-0.01443367,-0.036943233,0.55998406,-0.44826917,-0.26558938,-0.39428923,-0.54257393,0.37650762,-0.5622809,0.1305276,0.086966519,0.144168,-0.069042214,WALKING_UPSTAIRS
0.18814225,-0.040494876,-0.26462877,0.023363874,-0.14270029,-0.033674701,0.43127474,-0.064565274,0.12536954,-0.501437,0.17587271,-0.43090415,-0.19998626,0.21538598,0.37726044,-0.095976752,-0.36780525,-0.71518036,0.012881405,-0.14816437,-0.32116019,0.027485684,-0.19376183,0.029639376,-0.40268845,-0.35216875,-0.36628699,-0.53319081,0.39826989,-0.50575311,0.074001161,-0.072798804,0.095344241,-0.23068188,WALKING_UPSTAIRS
0.18736199,-0.013071155,-0.11782652,-0.077814702,-0.13292596,0.06482125,0.61314364,-0.28671652,0.074700716,-0.019317114,-0.019666462,-0.34088617,0.018639163,0.34284321,0.39761087,-0.20420566,-0.3760405,-0.68145239,-0.12471271,-0.13791929,-0.2845341,-0.059933881,-0.18481657,0.14647005,0.0031728081,-0.34906838,-0.35576891,-0.036457677,0.13044829,-0.3962244,0.019144763,-0.12161373,0.20766906,0.28097189,WALKING_UPSTAIRS
0.19621298,-0.0064479469,-0.018244967,-0.11077044,-0.08485375,0.2425334,0.39686494,-0.28448328,0.032402055,0.078578963,-0.13275308,-0.30194586,0.44411276,-0.031224699,0.25861243,-0.11899279,-0.37212271,-0.63313827,-0.049514988,-0.23408631,-0.25851039,-0.13604559,-0.071026489,0.36890521,0.026919294,-0.46793008,-0.25135968,0.077115946,0.01488266,-0.3830884,0.031674037,-0.005443681,0.10974096,0.29504245,WALKING_UPSTAIRS
0.28305327,-0.0070058029,-0.02262586,0.0015051732,-0.087748843,0.24299935,-0.147205,-0.049290704,0.12711949,-0.43893908,0.029706318,-0.39286437,0.86356216,-0.35496941,0.080963991,-0.048418652,-0.29847794,-0.67282269,0.12677611,-0.063706573,-0.29566722,-0.052194285,-0.15858428,0.38082366,-0.27458072,-0.39810548,-0.35538925,-0.49112087,0.21429667,-0.46109782,0.087012127,0.1077835,-0.072165132,-0.27448669,WALKING_UPSTAIRS
0.39555017,-0.020466681,-0.057764879,0.044378869,0.092907484,0.057199485,0.068094983,-0.11949158,0.032623826,0.023210524,0.088708867,-0.28088822,0.029032901,-0.15438164,-0.18447301,-0.0061321572,-0.18814054,-0.6985458,-0.049211549,-0.012672943,-0.37941988,0.079061499,0.076954958,0.16830018,-0.0201943,-0.43574862,-0.26762871,0.020602352,0.30446652,-0.3509248,0.12010353,0.072275208,0.1359792,0.1901171,WALKING_UPSTAIRS
0.30492754,-0.04659779,-0.078012817,-0.049477299,0.088266422,-0.0072368048,-0.053446513,-0.11828365,0.043718942,0.031099333,0.1014691,-0.28114464,-0.40935719,0.037054755,-0.48045766,-0.072514857,-0.23899307,-0.67823371,0.028409468,-0.013708511,-0.27163661,-0.081886209,0.070899868,0.045636348,-0.010207716,-0.40052239,-0.17140208,0.027935297,0.31190785,-0.38670818,0.052031026,-0.035270799,0.1504885,0.17230946,WALKING_UPSTAIRS
0.22265494,-0.04849163,-0.13853127,-0.10916171,-0.2020352,-0.0031438225,-0.43521719,-0.038323984,0.10550538,-0.5648743,0.10373399,-0.46411229,-0.13751906,0.30404567,-0.29746448,-0.19846708,-0.33659416,-0.70846379,-0.093360884,-0.19266885,-0.35296996,-0.11540007,-0.25734096,0.081496462,-0.49362836,-0.42785481,-0.35960936,-0.5882946,0.32243382,-0.55219042,-0.050051326,-0.084972527,-0.0025338953,-0.2414459,WALKING_UPSTAIRS
0.16160096,-0.080669997,-0.13774438,-0.054969387,-0.1342479,0.40460556,0.59190875,-0.46882642,0.10074776,-0.63543284,0.062992968,-0.36034515,0.49068999,-0.19822318,-0.20695054,-0.086400744,-0.3903836,-0.67349877,0.032872517,-0.19197385,-0.21099477,-0.091804168,-0.159004,0.56203895,-0.52361149,-0.32775428,-0.26365041,-0.67098367,0.23728505,-0.45390521,0.13136056,-0.04480978,0.10418783,-0.27110365,WALKING_UPSTAIRS
0.31321004,-0.049109182,-0.11076176,-0.023738534,-0.19396054,0.1186069,0.42434615,-0.39479008,0.030055349,-0.63980036,0.031410315,-0.41262991,0.34863285,-0.16171149,-0.13941822,-0.036012206,-0.40976725,-0.6762304,0.03443441,-0.22768608,-0.35124737,-0.047609587,-0.2269306,0.23842585,-0.56316503,-0.322875,-0.34535859,-0.66428467,0.19203841,-0.49008691,0.021185734,0.048300433,-0.011112393,-0.3505712,WALKING_UPSTAIRS
0.30199587,0.0055510899,-0.047761362,-0.086115367,-0.063514726,0.050841653,0.56170039,-0.43362024,0.039885601,-0.31939427,-0.064236377,-0.38782994,-0.24765219,0.19745654,-0.31949778,-0.13868767,-0.34221116,-0.69346806,-0.060230496,-0.17094837,-0.34913726,-0.096433554,-0.069177494,0.15046446,-0.24269723,-0.43397928,-0.37161384,-0.34660677,0.097633616,-0.44910391,-0.010527201,0.0080212267,0.080193066,-0.063117527,WALKING_UPSTAIRS
0.25632946,-0.016919589,-0.11975493,-0.06127252,-0.074326754,0.0088475238,0.28574713,-0.35859376,0.023239264,-0.16901887,-0.037907765,-0.3692367,-0.11742203,0.21087873,-0.14215508,-0.1888163,-0.39397532,-0.72105216,-0.056545728,-0.19110561,-0.38002429,-0.063113585,-0.075147547,0.10616835,-0.080764833,-0.41044818,-0.340716,-0.20082563,0.12606045,-0.43645663,-0.011010783,0.022697158,0.040605355,-0.044173178,WALKING_UPSTAIRS
0.21750783,-0.074056042,-0.21202634,-0.029212266,-0.039285022,0.16773211,0.12447261,-0.30927161,0.00017602359,0.16113913,0.19086813,-0.28841802,-0.064726006,0.44139389,-0.1770483,-0.14571664,-0.38872987,-0.67172857,-0.039427518,-0.072039792,-0.26961393,-0.025189303,-0.082570968,0.27581187,0.23616697,-0.31788412,-0.1991536,0.12903774,0.40850625,-0.38526834,0.073443277,0.042132419,0.22028195,0.45776944,WALKING_UPSTAIRS
0.26184852,0.011323433,-0.11030421,-0.030749075,0.2047977,0.14473941,0.06888643,-0.093106837,0.035366114,0.25796447,0.10008943,-0.23154018,0.14911133,0.19610198,0.0026955985,-0.13865532,-0.31146134,-0.65539821,-0.13984466,0.018495574,-0.26293611,0.0090576661,0.2183113,0.24361813,0.15698729,-0.35524669,-0.24968165,0.26491857,0.29674567,-0.29584759,0.13204691,-0.012379975,0.23532544,0.47414438,WALKING_UPSTAIRS
0.30761408,0.041505067,-0.080982563,-0.022389601,0.041387465,-0.11630741,-0.40069359,0.057467558,0.15469387,-0.42709023,-0.060348692,-0.32610239,0.61733756,-0.41667108,-0.13945942,-0.12416147,-0.35297412,-0.71496321,0.032934338,-0.032475893,-0.40448865,-0.044973951,0.01353077,-0.048850474,-0.044857774,-0.42643404,-0.20887214,-0.56733061,0.10052773,-0.43082232,0.021759695,0.023417679,-0.041281959,-0.25298599,WALKING_UPSTAIRS
0.38713831,-0.044189995,-0.18997642,-0.031834662,-0.20184701,-0.0012392497,-0.47641632,0.07642634,0.17234589,-0.6535701,0.049111979,-0.34965005,0.27739599,-0.32269652,-0.11576229,-0.12716952,-0.39550449,-0.74472576,-0.0056899371,-0.2269055,-0.42433291,-0.042307272,-0.23873412,0.10711114,-0.565291,-0.3646771,-0.31021786,-0.68154858,0.2303104,-0.42246727,-0.012636454,0.031143485,-0.025520552,-0.24934799,WALKING_UPSTAIRS
0.13373761,-0.1352001,-0.12493099,-0.03878175,-0.21332081,0.066073734,0.53087674,0.01532467,0.136816,-0.56048477,0.12415448,-0.40093426,-0.52039848,0.24307615,0.45093587,-0.18614742,-0.41259132,-0.66940108,0.031263062,-0.2182226,-0.228318,-0.067710335,-0.260145,0.12685795,-0.44283046,-0.30890889,-0.32599829,-0.59778631,0.31496359,-0.4823952,0.016363698,0.017679434,0.1105988,-0.28984056,WALKING_UPSTAIRS
0.095979677,-0.029469817,-0.075709698,-0.042497353,-0.22416664,0.05965351,0.38466386,-0.064781448,0.064572541,-0.57949763,0.086355639,-0.37082213,-0.2419838,0.18182662,0.31338298,-0.1527579,-0.39149391,-0.68403342,-0.047408271,-0.26151047,-0.30163542,-0.040517659,-0.25340124,0.14576826,-0.48767701,-0.26505909,-0.25576108,-0.60879524,0.24779979,-0.47104634,-0.0098160321,0.036284499,0.00074675668,-0.26106419,WALKING_UPSTAIRS
0.22376037,0.025533383,0.02685207,-0.016004247,-0.020327919,0.12584971,0.56661226,-0.34560757,0.017886067,-0.32804626,0.029302943,-0.16871206,0.42186443,-0.28245451,0.39182369,-0.09539479,-0.31146475,-0.68162628,0.0089774967,-0.10529828,-0.23016631,-0.025995853,-0.039022379,0.20718671,-0.30076604,-0.41881091,-0.15091867,-0.34260395,0.21994921,-0.25054552,0.079220565,0.036509166,0.12299895,0.075945174,WALKING_UPSTAIRS
0.38117275,-0.025220689,-0.0067277552,0.01870553,0.017297081,0.18687242,0.21310448,-0.27000251,0.119817,-0.06478851,0.035517673,-0.20332665,0.27814691,-0.24632913,-0.2343298,-0.020130123,-0.38181455,-0.63803572,0.012702949,-0.074317181,-0.25202061,0.021074512,-0.00058548123,0.29481038,-0.088118119,-0.33486728,-0.18017936,-0.070763236,0.20184361,-0.28383171,0.11849698,0.077640643,0.11474542,0.090276373,WALKING_UPSTAIRS
0.34976647,-0.031182167,-0.089948377,-0.029890304,-0.10939923,0.21140452,0.0074403738,-0.1761828,0.10871825,-0.20348995,-0.048684331,-0.27821317,0.0032467683,-0.010886927,-0.53786463,-0.081932375,-0.44418374,-0.64053163,-0.064772461,-0.26872082,-0.19487705,-0.016459982,-0.090051667,0.30718147,-0.21600428,-0.38342857,-0.27047521,-0.21022988,0.10227803,-0.34667076,0.063008074,0.044330815,-0.0022613925,-0.16594682,WALKING_UPSTAIRS
0.24528046,-0.0092283923,-0.10648141,-0.10770725,-0.14011223,0.076235577,0.025150521,-0.19400384,-0.0024616975,-0.23635131,-0.034434751,-0.27467456,-0.041179379,0.29989654,-0.18262321,-0.17828562,-0.37346017,-0.67593737,-0.12034133,-0.16535188,-0.30162588,-0.10274152,-0.18087811,0.1674719,-0.25302766,-0.44400155,-0.29492258,-0.24174839,0.1412284,-0.33436648,-0.02543594,-0.043457984,-0.0080743516,-0.18043594,WALKING_UPSTAIRS
0.23399317,-0.035828494,-0.1609869,-0.12087666,-0.26089431,-0.079223343,-0.42097838,-0.035754431,0.024150404,-0.57400419,0.079757908,-0.41360797,-0.055023935,0.21735797,-0.02594087,-0.22568446,-0.34475557,-0.70728065,-0.16705456,-0.24220856,-0.42014638,-0.10327956,-0.3176607,0.005175161,-0.55864613,-0.39715365,-0.3791531,-0.58270797,0.28173395,-0.47888317,-0.092677072,-0.08987367,-0.032382077,-0.19550637,WALKING_UPSTAIRS
